id,date,store_nbr,family,onpromotion,city,state,type,cluster,dcoilwtico,transactions,holiday_type
3004465,719163,1,GROCERY II,0,Quito,Pichincha,D,13,48.59,0.0,nannannan
3004466,719163,1,HARDWARE,0,Quito,Pichincha,D,13,48.59,0.0,nannannan
3004467,719163,1,HOME AND KITCHEN I,0,Quito,Pichincha,D,13,48.59,0.0,nannannan
3004468,719163,1,HOME AND KITCHEN II,1,Quito,Pichincha,D,13,48.59,0.0,nannannan
3004469,719163,1,HOME APPLIANCES,0,Quito,Pichincha,D,13,48.59,0.0,nannannan
3004470,719163,1,HOME CARE,5,Quito,Pichincha,D,13,48.59,0.0,nannannan
3004471,719163,1,LADIESWEAR,0,Quito,Pichincha,D,13,48.59,0.0,nannannan
3004472,719163,1,LAWN AND GARDEN,0,Quito,Pichincha,D,13,48.59,0.0,nannannan
3004473,719163,1,LINGERIE,0,Quito,Pichincha,D,13,48.59,0.0,nannannan
3004474,719163,1,"LIQUOR,WINE,BEER",6,Quito,Pichincha,D,13,48.59,0.0,nannannan
3004475,719163,1,MAGAZINES,0,Quito,Pichincha,D,13,48.59,0.0,nannannan
3004476,719163,1,MEATS,48,Quito,Pichincha,D,13,48.59,0.0,nannannan
3004477,719163,1,PERSONAL CARE,9,Quito,Pichincha,D,13,48.59,0.0,nannannan
3004478,719163,1,PET SUPPLIES,0,Quito,Pichincha,D,13,48.59,0.0,nannannan
3004479,719163,1,PLAYERS AND ELECTRONICS,1,Quito,Pichincha,D,13,48.59,0.0,nannannan
3004480,719163,1,POULTRY,41,Quito,Pichincha,D,13,48.59,0.0,nannannan
3004481,719163,1,PREPARED FOODS,0,Quito,Pichincha,D,13,48.59,0.0,nannannan
3004482,719163,1,PRODUCE,5,Quito,Pichincha,D,13,48.59,0.0,nannannan
3004483,719163,1,SCHOOL AND OFFICE SUPPLIES,0,Quito,Pichincha,D,13,48.59,0.0,nannannan
3004484,719163,1,SEAFOOD,7,Quito,Pichincha,D,13,48.59,0.0,nannannan
3006234,719163,1,AUTOMOTIVE,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006235,719163,1,BABY CARE,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006236,719163,1,BEAUTY,1,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006237,719163,1,BEVERAGES,11,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006238,719163,1,BOOKS,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006239,719163,1,BREAD/BAKERY,9,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006240,719163,1,CELEBRATION,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006241,719163,1,CLEANING,11,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006242,719163,1,DAIRY,20,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006243,719163,1,DELI,6,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006244,719163,1,EGGS,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006245,719163,1,FROZEN FOODS,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006246,719163,1,GROCERY I,32,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006247,719163,1,GROCERY II,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006248,719163,1,HARDWARE,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006249,719163,1,HOME AND KITCHEN I,1,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006250,719163,1,HOME AND KITCHEN II,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006251,719163,1,HOME APPLIANCES,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006252,719163,1,HOME CARE,7,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006253,719163,1,LADIESWEAR,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006254,719163,1,LAWN AND GARDEN,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006255,719163,1,LINGERIE,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006256,719163,1,"LIQUOR,WINE,BEER",7,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006257,719163,1,MAGAZINES,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006258,719163,1,MEATS,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006259,719163,1,PERSONAL CARE,9,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006260,719163,1,PET SUPPLIES,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006261,719163,1,PLAYERS AND ELECTRONICS,1,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006262,719163,1,POULTRY,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006263,719163,1,PREPARED FOODS,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006264,719163,1,PRODUCE,6,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006265,719163,1,SCHOOL AND OFFICE SUPPLIES,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3006266,719163,1,SEAFOOD,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008016,719163,1,AUTOMOTIVE,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008017,719163,1,BABY CARE,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008018,719163,1,BEAUTY,1,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008019,719163,1,BEVERAGES,10,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008020,719163,1,BOOKS,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008021,719163,1,BREAD/BAKERY,5,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008022,719163,1,CELEBRATION,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008023,719163,1,CLEANING,4,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008024,719163,1,DAIRY,17,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008025,719163,1,DELI,6,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008026,719163,1,EGGS,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008027,719163,1,FROZEN FOODS,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008028,719163,1,GROCERY I,24,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008029,719163,1,GROCERY II,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008030,719163,1,HARDWARE,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008031,719163,1,HOME AND KITCHEN I,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008032,719163,1,HOME AND KITCHEN II,1,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008033,719163,1,HOME APPLIANCES,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008034,719163,1,HOME CARE,4,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008035,719163,1,LADIESWEAR,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008036,719163,1,LAWN AND GARDEN,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008037,719163,1,LINGERIE,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008038,719163,1,"LIQUOR,WINE,BEER",4,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008039,719163,1,MAGAZINES,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008040,719163,1,MEATS,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008041,719163,1,PERSONAL CARE,7,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008042,719163,1,PET SUPPLIES,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008043,719163,1,PLAYERS AND ELECTRONICS,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008044,719163,1,POULTRY,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008045,719163,1,PREPARED FOODS,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008046,719163,1,PRODUCE,5,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008047,719163,1,SCHOOL AND OFFICE SUPPLIES,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3008048,719163,1,SEAFOOD,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009798,719163,1,AUTOMOTIVE,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009799,719163,1,BABY CARE,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009800,719163,1,BEAUTY,1,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009801,719163,1,BEVERAGES,14,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009802,719163,1,BOOKS,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009803,719163,1,BREAD/BAKERY,10,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009804,719163,1,CELEBRATION,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009805,719163,1,CLEANING,9,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009806,719163,1,DAIRY,20,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009807,719163,1,DELI,7,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009808,719163,1,EGGS,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009809,719163,1,FROZEN FOODS,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009810,719163,1,GROCERY I,26,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009811,719163,1,GROCERY II,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009812,719163,1,HARDWARE,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009813,719163,1,HOME AND KITCHEN I,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009814,719163,1,HOME AND KITCHEN II,3,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009815,719163,1,HOME APPLIANCES,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009816,719163,1,HOME CARE,8,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009817,719163,1,LADIESWEAR,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009818,719163,1,LAWN AND GARDEN,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009819,719163,1,LINGERIE,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009820,719163,1,"LIQUOR,WINE,BEER",5,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009821,719163,1,MAGAZINES,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009822,719163,1,MEATS,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009823,719163,1,PERSONAL CARE,11,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009824,719163,1,PET SUPPLIES,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009825,719163,1,PLAYERS AND ELECTRONICS,1,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009826,719163,1,POULTRY,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009827,719163,1,PREPARED FOODS,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009828,719163,1,PRODUCE,3,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009829,719163,1,SCHOOL AND OFFICE SUPPLIES,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3009830,719163,1,SEAFOOD,0,Quito,Pichincha,D,13,47.39,0.0,nannannan
3011580,719163,1,AUTOMOTIVE,0,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011581,719163,1,BABY CARE,0,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011582,719163,1,BEAUTY,0,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011583,719163,1,BEVERAGES,9,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011584,719163,1,BOOKS,0,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011585,719163,1,BREAD/BAKERY,6,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011586,719163,1,CELEBRATION,0,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011587,719163,1,CLEANING,10,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011588,719163,1,DAIRY,18,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011589,719163,1,DELI,7,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011590,719163,1,EGGS,0,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011591,719163,1,FROZEN FOODS,0,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011592,719163,1,GROCERY I,27,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011593,719163,1,GROCERY II,0,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011594,719163,1,HARDWARE,0,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011595,719163,1,HOME AND KITCHEN I,0,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011596,719163,1,HOME AND KITCHEN II,2,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011597,719163,1,HOME APPLIANCES,0,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011598,719163,1,HOME CARE,7,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011599,719163,1,LADIESWEAR,0,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011600,719163,1,LAWN AND GARDEN,0,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011601,719163,1,LINGERIE,0,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011602,719163,1,"LIQUOR,WINE,BEER",2,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011603,719163,1,MAGAZINES,0,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011604,719163,1,MEATS,0,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011605,719163,1,PERSONAL CARE,9,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011606,719163,1,PET SUPPLIES,0,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011607,719163,1,PLAYERS AND ELECTRONICS,2,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011608,719163,1,POULTRY,1,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011609,719163,1,PREPARED FOODS,0,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011610,719163,1,PRODUCE,3,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011611,719163,1,SCHOOL AND OFFICE SUPPLIES,0,Quito,Pichincha,D,13,47.65,0.0,nannannan
3011612,719163,1,SEAFOOD,0,Quito,Pichincha,D,13,47.65,0.0,nannannan
3013362,719163,1,AUTOMOTIVE,0,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013363,719163,1,BABY CARE,0,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013364,719163,1,BEAUTY,1,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013365,719163,1,BEVERAGES,27,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013366,719163,1,BOOKS,0,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013367,719163,1,BREAD/BAKERY,14,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013368,719163,1,CELEBRATION,0,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013369,719163,1,CLEANING,11,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013370,719163,1,DAIRY,22,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013371,719163,1,DELI,11,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013372,719163,1,EGGS,0,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013373,719163,1,FROZEN FOODS,0,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013374,719163,1,GROCERY I,41,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013375,719163,1,GROCERY II,0,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013376,719163,1,HARDWARE,0,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013377,719163,1,HOME AND KITCHEN I,0,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013378,719163,1,HOME AND KITCHEN II,2,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013379,719163,1,HOME APPLIANCES,0,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013380,719163,1,HOME CARE,5,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013381,719163,1,LADIESWEAR,0,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013382,719163,1,LAWN AND GARDEN,5,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013383,719163,1,LINGERIE,0,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013384,719163,1,"LIQUOR,WINE,BEER",6,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013385,719163,1,MAGAZINES,0,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013386,719163,1,MEATS,0,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013387,719163,1,PERSONAL CARE,8,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013388,719163,1,PET SUPPLIES,0,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013389,719163,1,PLAYERS AND ELECTRONICS,0,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013390,719163,1,POULTRY,0,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013391,719163,1,PREPARED FOODS,0,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013392,719163,1,PRODUCE,211,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013393,719163,1,SCHOOL AND OFFICE SUPPLIES,0,Quito,Pichincha,D,13,48.45,0.0,nannannan
3013394,719163,1,SEAFOOD,0,Quito,Pichincha,D,13,48.45,0.0,nannannan
3015144,719163,1,AUTOMOTIVE,0,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015145,719163,1,BABY CARE,0,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015146,719163,1,BEAUTY,0,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015147,719163,1,BEVERAGES,26,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015148,719163,1,BOOKS,0,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015149,719163,1,BREAD/BAKERY,1,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015150,719163,1,CELEBRATION,0,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015151,719163,1,CLEANING,12,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015152,719163,1,DAIRY,13,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015153,719163,1,DELI,11,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015154,719163,1,EGGS,0,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015155,719163,1,FROZEN FOODS,0,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015156,719163,1,GROCERY I,44,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015157,719163,1,GROCERY II,0,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015158,719163,1,HARDWARE,0,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015159,719163,1,HOME AND KITCHEN I,1,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015160,719163,1,HOME AND KITCHEN II,2,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015161,719163,1,HOME APPLIANCES,0,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015162,719163,1,HOME CARE,6,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015163,719163,1,LADIESWEAR,0,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015164,719163,1,LAWN AND GARDEN,0,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015165,719163,1,LINGERIE,0,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015166,719163,1,"LIQUOR,WINE,BEER",3,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015167,719163,1,MAGAZINES,0,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015168,719163,1,MEATS,0,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015169,719163,1,PERSONAL CARE,7,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015170,719163,1,PET SUPPLIES,0,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015171,719163,1,PLAYERS AND ELECTRONICS,0,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015172,719163,1,POULTRY,0,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015173,719163,1,PREPARED FOODS,0,Quito,Pichincha,D,13,47.24,0.0,nannannan
3015174,719163,1,PRODUCE,3,Quito,Pichincha,D,13,47.24,0.0,nannannan
